customer_id,churn_probability,risk_tier,monthly_fee,revenue_at_risk,recommended_action,key_factor,subscription_type,engagement_segment,region,age,churned
9b6193ab-b21c-4cc8-b45d-2bd11475efb3,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,30,1
14b956af-aa78-468c-a20d-daabae23108d,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Asia,64,1
6032d0f5-e5c0-49d2-971d-079db6c358df,0.024321538209915162,Low,13.99,4.083099834680557,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Europe,51,0
d59ba34e-6680-40f2-ae1a-14f2d2c88e91,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,56,1
1ba18211-9c5f-498f-b188-b5b5f58ff198,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,South America,48,0
7fc98c2f-c71a-4af0-b532-7bb513272815,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Asia,27,1
c6f3374b-7a7f-4219-b194-f0c989f78cfc,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,23,1
fcf17ea1-2e26-45b6-8c64-052a0c84e1a4,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,69,1
af2f7a8e-6611-416a-8cbc-871e3df33a1b,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,North America,41,1
8329b08a-22c9-41c9-b4a2-ede2a1407ca9,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,65,1
e7e2dc97-77cb-4657-a75c-7b909b1f473f,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,20,0
e96f9dcb-1d39-48ea-8c76-83d4526b1d5f,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Africa,62,1
63b76069-9c9c-4030-8501-e9bd5f70baac,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,34,0
d5494de3-5422-4437-a937-9e9fc1673b23,0.014152047038078309,Low,17.99,3.055143914580345,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,South America,58,0
965d9ef5-fdbf-48e4-a11e-8fd70b8dd4a9,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Africa,35,1
b3e8ad34-ade8-4b9e-a72d-1629275399eb,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,North America,36,0
1a417fbf-866c-4ff1-af44-13e90cbbb9db,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,North America,57,1
29495870-356f-4676-9bf8-f8ba49204d46,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,Europe,58,1
161da9aa-5e4f-427e-a647-bc015a469252,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Africa,54,1
93c00b2a-b12a-4729-978a-1856748fec65,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,22,0
d3bfe52c-7f6a-4e4a-b895-a3210b84d94d,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,43,0
99d5bb9e-b3ce-4e56-a8d2-493bed4864e1,0.024022385478019714,Low,13.99,4.03287807404995,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,Oceania,21,0
4e3cbc2a-8c21-4845-932b-bd5bbb02e10b,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,53,0
1c1c5145-fd13-4c0e-9a45-e18e9ebb6a07,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,North America,36,1
9e153932-2f33-4f32-ac2d-279f5c5ffaab,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Asia,37,1
a2860e45-9812-4952-8865-2c9113baae8d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,44,0
eb9ffc1d-90cf-41bb-b18e-b118d745b184,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,North America,33,0
f3d58e2f-b78f-4df7-8455-58ecd328798d,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,32,0
ed233136-d1c6-4e17-8ea3-64ec10d8f882,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Europe,23,1
065fa014-3a3e-4d9a-a54f-60f91fae5820,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,South America,61,1
b942a90e-e80a-4079-94cf-b6657f127de4,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,33,0
bf57159a-63c5-479a-b4c8-ced4a60e2d2d,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Low,North America,41,0
ebdbba9b-b3c9-4074-b02d-4ee57b51f8f6,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,23,0
e433a731-5370-4d70-8852-a81c478d4483,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Africa,67,1
3d0ef301-6769-46fc-b331-ce295cd74e80,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,59,1
f71aec52-ab1e-4dcf-a184-69646fe45f56,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,North America,50,1
303e5d95-809b-4bf4-92ac-6e5f2cc59ba8,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,22,1
412c7e89-3176-4918-9264-dd82be8010f5,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,65,1
1a681a1b-25e5-4de8-837d-0cf7d69b7a21,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,70,0
3c7bdc9d-9591-4914-8ba0-50080fe98b08,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,39,0
8bd100a3-8559-404b-bdd6-ddaa029b6c70,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Low,Europe,59,1
e4b24812-efbd-4593-9d9c-00b531d763c4,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,58,1
803da581-3136-49b8-8fcc-7a3b32964c21,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,56,0
f3c0fef7-e0e2-4559-9541-63d4d6c943ce,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,46,0
5fc305d7-0598-4114-bd7d-e523aa1befc9,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,19,1
e43fd57a-efec-41d1-93be-ef8bb0e913be,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Oceania,38,0
96cd4e09-7d3a-44ac-8895-3e579b483e67,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Africa,24,0
9b84c381-8a4e-425e-82d6-e4574ce7eaef,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,63,0
ae61debd-11d7-4e74-90b0-5058e273c518,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,49,0
027d0683-397f-4764-b23b-26c0baa7dd31,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Africa,56,1
69fce7d7-873c-4a8c-9e16-31b51f8a5b89,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,55,1
b51e3fd6-b485-4fb4-8f4d-7308e8f8637f,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,46,1
f542341a-c266-4e89-a629-a1bd8ea7b663,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,High,Asia,18,1
a0aa33e6-8d16-4270-8fff-50888fca0dcf,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,Asia,28,1
b92f9947-8cc5-4c19-a6e2-92166d3183a6,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Asia,35,1
20610703-f205-4e18-8f71-b06869a773d9,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,43,1
27ad2e65-11c8-44ef-b468-c1b5a271b2d6,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Africa,37,1
9eee1bd0-7e98-411b-8970-2fe112d7ebec,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,62,0
43f062ac-2abc-4849-b273-eee6c1d03926,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,South America,46,1
80bdb6a9-af1d-4bf8-bdd6-d44d23361ec7,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,34,0
4b561de5-67ca-4d0c-8e49-ec97fa83626a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,21,0
ae401f97-f477-4b59-835c-80aba1166e34,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Asia,61,0
31a4140a-c4fb-42c7-8854-4c24c438d18e,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,Oceania,48,0
ce3fbd40-95b0-45e9-b263-3c8ec20036c0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,23,1
b7738cff-10aa-4e6f-9fef-e9fcf917d1c4,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,North America,57,1
57f1d116-ea1e-43db-93e6-4a9324378aa1,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Africa,30,1
0ca91c24-0ea5-4885-8ae4-665754c4a464,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Asia,25,0
c98976dd-6fef-4649-bf60-100427cfa861,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,32,0
bf4af9cd-1b68-481c-96aa-d569dc62852d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Europe,29,1
13480445-fc86-4991-89e5-ab251055352d,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,56,0
d0a6eca4-bb35-4ab4-a281-9a5427cd35af,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,South America,57,0
1a2e23e5-b228-4e47-b7cc-0ae914646afd,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Asia,23,0
6f635592-2a83-4d81-bfc8-1bc88a9a26a2,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,38,1
3ba1272d-37f8-45eb-89d8-9a1dfbc113dc,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,South America,62,1
7ae87f0b-ec48-4a45-9947-aadbd421a2d8,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,South America,51,1
d074446a-701b-4b52-8a63-790ae3d922b0,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Africa,54,1
d1957af6-689c-4010-81fd-fd8590ba41b6,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Europe,33,1
663438b8-2e83-49b7-8ca1-f4e8d89fa67f,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Low,Africa,54,0
017de893-5eca-4abb-a6fb-235bf52e1183,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Asia,38,0
bb58fe93-e0b2-4946-b2f9-f150f203a485,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,24,0
82ce0b3d-f1d9-4a0f-92cf-cef581133e3f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,44,1
f1f1260d-5360-470d-9818-505f8db68230,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,37,0
2fe5ac5c-459b-49f1-a673-398b1db9b72e,0.029536662995815276,Low,13.99,4.958614983737468,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,Africa,64,0
ebf85bd7-b3b1-4299-9d0f-e32e7fc3cd4a,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,41,0
7864a64d-b304-4501-84ea-cfd022c2f1bc,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,North America,25,1
e6b3368d-95d8-445d-bf7e-102d660f0c57,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Africa,65,1
3944f950-85d8-4cb2-bedb-09ce9cbed09c,0.9962264180183411,High,17.99,215.06535912179947,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,39,1
9bae5e8d-359c-48c6-ad6f-c791395832e2,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Oceania,69,0
a24bb748-6eb6-4841-94a9-bf532feac6e6,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Europe,61,0
ead6bbc7-1708-4702-99d6-95f30ea755bb,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,59,0
a2794c07-a79c-43a9-ba77-bcbc4cfb17ef,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,26,1
d9fc180d-06dc-4976-b536-f86b54c3006f,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,South America,36,1
b80f6489-78a5-440f-8084-6db353891aeb,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Africa,42,1
4fc4e447-3b9a-4414-aed8-894d34103034,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Low,Africa,45,1
83bad4fe-fb54-4501-8bfc-0b1f728b523e,0.9962264180183411,High,17.99,215.06535912179947,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,66,1
00ce9289-e055-4962-ad61-110ce7d37ff4,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,64,0
9ac104ea-5967-4a62-8f82-3a14e82ecde0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,54,1
5055574d-e03a-4409-8940-5aa540f8c7b1,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,North America,69,1
886ecf0d-e049-42b3-bb10-c2e7993a5682,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,53,0
2a8b672e-c40e-4884-a460-33c3a34a315e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,31,1
a0e1dbff-bcc6-41c4-97f6-1a3a032b39f4,0.01969346576370299,Low,8.99,2.124531086588279,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,27,0
90e19cd2-bb3b-4fd6-bec6-db40cf203781,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,64,1
cb532b75-eac0-49c2-898e-6f86e94cd9ee,0.019058380275964737,Low,13.99,3.1995208807289597,Maintain engagement / loyalty rewards,Low recent activity,Standard,Low,Africa,59,0
a8013c09-772b-450f-9e42-403cdabc7b2d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,31,0
2f313767-ac03-459d-9300-05962c229980,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,Africa,39,0
5294d27c-a856-43bb-a560-05cd5d08b939,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,North America,27,1
673c0432-05df-4c54-98bb-2cf25801fc96,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,North America,69,1
f749e2c8-e004-479b-b690-6a89ef434ddb,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Oceania,30,1
05ec7918-ccd6-4042-9577-99ccf86b3031,0.05542201772332191,Low,13.99,9.304248335391282,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Europe,43,0
64a172b5-1f6b-4618-aeb1-50fef19ae22f,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,66,1
06ca1b4c-5275-4cf2-b1e3-44955c49c0aa,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,31,1
64b4c226-5693-4b0c-a064-e5e7567ef883,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Low recent activity,Premium,Low,Europe,36,0
5a4745cf-5727-463f-a722-07eaf6b09ee6,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,Europe,60,1
cfea570a-88d4-4f81-88ae-d89496ed6c87,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Africa,32,0
0be77627-7c87-403b-9aa1-35591b045fba,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,50,0
d50c7902-2f7e-4db5-b315-db3e9f0c2496,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Africa,37,1
344c5424-1d19-4abe-9252-a8ca71cf5aca,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,South America,20,0
8e927d87-d1c2-4694-8abb-afc222021faa,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,65,1
44c26f24-daef-4b15-bed0-ec68547f0413,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Africa,50,1
22f875b0-1894-46a3-b73c-e077fa665873,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,48,0
606e1bbd-36d5-45a1-9932-cf5aa3484e5c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Oceania,40,1
c69e8c4a-8081-46ab-9482-0147501a5603,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,51,0
b312c59e-92cd-4b0a-9baa-d6477c72a8a5,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,23,1
b9616946-7d01-4c68-ac7d-b7dcd62fb6ad,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,48,0
d019d181-62ae-4042-80fc-61c843545bcd,0.014072338119149208,Low,13.99,2.362464123442769,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Low,Africa,21,0
cd2b2235-3612-4d81-b143-1a3af5884238,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,62,1
f78f708e-fc00-4c1d-823b-8798f10c8b83,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,19,0
4c1a5dd9-a2d2-46f0-870e-a6142afbb3a9,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,55,0
4dc3204a-1c4f-4afd-9597-9dc4e9166bd9,0.014152047038078309,Low,13.99,2.3758456567525865,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,27,0
054d48d4-e95f-4bb8-a4cb-e1bd7c448dbc,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,42,1
b0fde5ba-8a38-45ee-b7fb-6c35851e8975,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,56,1
c4a05da1-d840-47cf-baf8-d8f4005a4928,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,42,1
caaa5ce7-686c-4498-add9-565eb0493c6d,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,59,1
9829890a-3880-439c-a2b4-80afeb217997,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,22,1
3c07805f-4275-40c9-ac26-921ea46824e8,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Africa,42,1
30f6a1ee-33d7-4a8a-a6cb-82c3aa6a16ae,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Asia,31,1
59adee7e-d7d6-4c22-b62c-1b42311f77a2,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,67,1
bd4aab1a-8302-4e08-a648-a63609db66df,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,18,0
11373011-9e1b-41f4-ab76-15ee1c916105,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Africa,25,1
e9087e86-8089-43bc-be36-a876aeb5ceb6,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,24,0
0ad6fe46-9b24-46fc-9698-7001aa3c071b,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,64,1
2f8c9d54-7c13-4902-bc95-dca665d28276,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,66,0
3ee5c136-2055-4e39-a9b9-46da20b123a7,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Africa,39,0
9274feb4-b477-492e-8ebe-8e6a3466bbdf,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,30,1
7bb73ff8-9bb9-4f6d-866f-240f38cc21ee,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Europe,52,0
09676128-1363-46d4-8e65-fb15aab4502c,0.014152047038078309,Low,17.99,3.055143914580345,Maintain engagement / loyalty rewards,Low recent activity,Premium,Low,North America,19,0
3117ae22-8768-4682-b37c-f6788ee60ace,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Low,North America,47,1
e5697b4f-3b1f-40d0-a27f-ffbe199aa1fa,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,40,0
1829ac6c-bf86-4add-93af-ef3534a06c28,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,North America,30,1
7d44b140-388b-45e7-90be-3989f2c186ef,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Europe,24,1
7f720eb2-a80f-4b4d-8daf-1f6829e1e9ae,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,44,1
a854b579-3d98-44fb-9d45-00ab83f24a6f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,36,1
c614659a-26da-476a-864b-718733fe9da3,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,41,0
948ce2cb-69d0-44e8-82d3-77e8e7e8faef,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,19,0
7d08d89e-8404-4b5f-9997-bf9e6b5fb250,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,36,0
8ca4333b-e984-423e-8c3b-359064e08c95,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Europe,46,0
bfa1ea14-554f-4ea6-bdde-025e9f3797f5,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Oceania,46,1
b188eb5c-8e85-49e6-be94-ebd9f6c8db61,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,South America,35,1
e5cd7a56-d6f1-4023-81ab-11a379047f1d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,67,0
1532673a-a236-4238-8071-860e099bd870,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,South America,66,0
760e2c65-f8d5-4600-802d-36cb875e9a19,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,North America,20,0
15717c27-c14f-451f-9cd6-8cfa0a2d24e1,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,22,1
9352be40-839f-4dcc-af25-f8edd6a94669,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,North America,62,1
416b8522-14e6-4803-8f23-a434add52670,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Africa,24,1
cd60de06-e3c0-4b41-914f-f63e856ddd67,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,55,1
2026cff5-8c58-4355-8d63-cd1bd67114a1,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,45,0
9ad724af-34b1-4dc6-913d-291f9a5e5d26,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,63,0
0ce8e49e-5fe9-4acc-a9fa-9cc3afcfde73,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,44,0
2fcd7184-dbcc-40ba-9107-01eb946cd492,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,45,0
8b5b904f-29d5-4933-ba64-957976fa103c,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,39,0
9b509a70-72ae-4d6a-8ec3-7501f5220d76,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Asia,66,1
76410bb6-7942-4be9-a862-94701d4dcbd3,0.05542201772332191,Low,17.99,11.964505186110733,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,65,0
9d93da93-4af0-4ee3-a33a-e9113bb9e909,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,South America,26,0
